Year,Quarter,GDP_Growth,Inflation,Industrial_Production,Job_Market,Recession_Indicator
2012,Q2,1.274856801402462,11.815152605036312,-2.4743144086231306,24677,0
2016,Q1,8.002063476835792,4.665550008905054,1.6895371006827453,31223,0
2018,Q4,8.63009046067227,4.903398945834097,2.470084995969594,32814,0
2020,Q1,1.5068748700083379,0.16197588584267952,4.159277461037812,86611,0
2021,Q4,8.51594319304219,10.51516900642561,4.58122795479613,46185,1
2019,Q4,9.91453567842792,1.6990462959702868,-4.894739536902986,79794,0
2017,Q1,7.268388310482376,11.593208661952772,4.903742093546374,78675,0
2015,Q2,7.847696818249879,7.3780173287581015,1.8301831849416095,45325,0
2021,Q3,9.944152675588734,11.764197224318536,1.4352416037418925,43503,1
2017,Q1,6.054812505259454,8.75889808796612,-4.847869048046446,22514,0
2021,Q3,3.078863820162494,1.2364990802848612,3.612334118867375,59196,1
2014,Q1,8.375308340760556,11.484785050577745,-3.5450855275217363,23917,0
2017,Q3,6.1448577751163125,1.046992273421246,3.3733015393304093,57699,0
2019,Q2,5.811954237209566,7.180525808539984,-4.84437453741284,53119,0
2021,Q2,2.536355555140383,2.5852382121744495,1.4596426249916128,86324,1
2013,Q1,7.563342695828866,11.285027669668274,-0.6519846623017225,28061,0
2019,Q4,0.8166727586009626,13.673868417091898,-2.9923327094066487,12947,0
2017,Q3,9.242870707946611,8.311892450374113,-3.924386082295659,84080,0
2019,Q4,3.258234607704847,7.907209414487707,-0.5987230345367358,88550,0
2021,Q4,1.2777465278999045,11.45944794488427,-3.766941946785752,83331,1
2011,Q4,4.423665331024188,0.07618219463590814,-0.13553388308952474,35632,0
2021,Q2,0.42469909256533156,13.766379639527411,1.252170586528523,22352,1
2021,Q1,6.846261942649663,2.9617322563669757,3.273841936073582,26653,1
2014,Q1,9.027055104453561,14.761783257393558,1.7864943718286668,70115,0
2018,Q2,8.372630071385087,11.043809219406933,-4.348002332938496,46755,0
2013,Q2,1.2736947344788108,11.613767215510066,-1.9256746745216278,74988,0
2020,Q1,1.2627113710773186,9.843044705604099,-2.120213920674996,40921,0
2015,Q4,8.13434482324264,7.074947741777404,4.150324234710842,62003,0
2010,Q3,9.242542746031159,8.574415400417482,3.6778204439276347,83876,0
2018,Q3,4.606698298334892,0.6960432902268848,-1.2985208164958308,49668,0
2010,Q3,4.989711169137659,9.359392641480214,-4.288447441174189,58175,0
2014,Q4,3.1826204138572587,9.3914715298057,3.9410731780473345,50738,0
2013,Q1,8.94265118256414,13.368011961027142,3.8818995296418723,56452,0
2022,Q2,6.449029052923559,7.584845361453291,3.5474613203072494,71323,0
2021,Q1,2.8825157716736847,1.1571656112909152,3.4508163773550162,49149,1
2022,Q4,2.987828710542516,4.592938807231218,-0.1974599891384532,18839,0
2022,Q2,8.912000730636024,9.834441181714762,-3.2256834775040177,5155,0
2012,Q4,0.13634023905821469,3.5888829412719585,-0.22511949537572296,10019,0
2022,Q3,3.227265727266384,4.207917327831014,-0.054022293305351354,57512,0
2015,Q3,5.54356681216369,12.307035245412802,-0.1006824675513931,64690,0
2011,Q4,1.4821746209932463,8.764795976440634,0.3877258611511616,89150,0
2012,Q2,0.9209875419958979,7.627911476603588,-2.4234297700884486,29190,0
2014,Q2,8.1527633109056,4.776779502087065,-1.3375881886638497,13928,0
2018,Q1,8.944043886485073,10.9639205389955,-0.6581340803653042,51425,0
2011,Q3,8.236064207981894,4.315776517350439,-3.688787904835001,77134,0
2019,Q1,8.987878897373477,11.055952764662628,-0.4463586543849951,89117,0
2017,Q1,5.531119710583715,1.05152220401163,3.104696170695929,51974,0
2011,Q4,8.12258120990342,12.968120123731254,3.2805954273287625,50796,0
2020,Q4,3.840426383911004,7.493496950638992,-0.8843622809896967,51743,1
2022,Q1,6.662678614790385,6.57762025048455,0.18808312084353496,82455,0
2014,Q3,9.888355313891644,9.165351173128867,-4.663496678649434,73035,0
2016,Q4,2.257277238391274,9.362881093444056,1.744325564685969,40677,0
2017,Q1,3.898997462910806,1.9805276533499332,-0.953941170531369,59321,0
2010,Q1,4.800473773100856,11.343503847243198,-0.5452231691665421,61973,0
2015,Q1,1.3801548702005173,4.138924469250943,3.7367272717976476,55414,0
2010,Q1,0.8103861046505678,13.57442820254871,-0.38165565439391624,28602,0
2011,Q1,8.297228663216243,12.267759951222487,-4.788077537721472,32692,0
2010,Q1,9.767943728275862,5.193990623021227,-2.725091091309376,51750,0
2020,Q4,4.047250638296587,12.116089398010716,-0.24379385691741007,24760,1
2014,Q3,0.8764983619465327,5.345857489498563,-0.7560370725146424,71456,0
2019,Q1,0.6581176069057648,1.5142152245406093,3.6037013728048066,27085,0
2018,Q2,8.913182063602987,14.42832358088562,0.4213750930616662,66964,0
2015,Q4,4.6381424972767995,9.789030228231601,1.8963574191512098,25925,0
2020,Q4,3.200273165623919,6.841492899938875,-0.30676702956529933,8615,1
2020,Q1,4.764612712393995,5.966600272965595,-0.6034426594083513,40083,0
2010,Q4,3.183040946923473,4.87058001387396,-0.5371333152564874,71319,0
2022,Q1,4.8903577530762,14.72171393143694,-0.8907843030616114,12605,0
2010,Q3,8.595563969179368,2.021208976963611,0.3858338585420338,47608,0
2011,Q3,5.923013710620957,4.722075883808524,-2.495565982463963,22192,0
2018,Q4,6.946537728101754,7.282464604239952,3.910551938418209,6331,0
2012,Q4,3.6467067623433658,7.169993175814671,-1.6691445190612706,54330,0
2010,Q2,7.385058785105187,7.070497266117652,-3.5247616582265318,52949,0
2014,Q4,6.6661708487937235,2.6367572374557273,-4.034495214022549,71382,0
2016,Q2,1.1956199775205645,2.173987906642508,-4.865770848798724,40586,0
2015,Q3,5.726428531155846,3.821513794929301,-0.7714392143313855,55243,0
2021,Q3,2.56743496309758,13.71789230703084,-3.123890114545753,61618,1
2010,Q1,8.040956696335929,1.695794517517652,-4.783520974127521,81311,0
2014,Q3,4.259377084669395,11.361376550599871,0.2001954628952376,10549,0
2014,Q2,9.946841651964872,11.36322589700057,1.7997854865076146,55494,0
2015,Q4,0.9250043793896379,12.146556058458934,-4.1424894908889565,26958,0
2012,Q1,7.803478627401585,13.299232334840333,-0.39079227080340395,40538,0
2014,Q2,6.737017335421564,3.945542663083954,2.436286786007466,8833,0
2016,Q4,7.674988305907054,3.3683920390334454,4.858068210084252,26386,0
2014,Q1,3.0752979549045634,6.982584997912196,1.6719034464256088,74778,0
2014,Q3,4.920544893824006,3.9763375312805422,-2.5516044919047944,27832,0
2014,Q2,7.965085197237084,11.014649834746614,2.165536397789996,80857,0
2019,Q4,2.32541331620855,9.539093651121505,0.9792942681982995,41930,0
2019,Q1,2.260331967886521,13.124815320789772,-2.882007114184523,35407,0
2012,Q1,5.510509532949324,1.2410745523060736,3.511108258475547,7073,0
2010,Q3,5.235635795298558,13.726250000371122,-0.7259557277239912,20667,0
2014,Q4,2.8226247041293284,4.400229400051343,4.619776547341258,19035,0
2018,Q3,2.9807565052482277,7.36041518890476,2.229010074477779,9732,0
2010,Q3,2.778451632065655,6.579171539094656,1.4456315463182214,58097,0
2012,Q4,7.7151206199848765,11.404674766566359,2.283528374765619,6487,0
2022,Q4,6.5190086556246065,6.304999641477639,-0.21902981181778447,60702,0
2022,Q4,8.324171834102527,14.153297184741142,0.05226477801674001,88107,0
2013,Q2,9.75473028314022,13.538008239578632,3.51207385444744,32075,0
2010,Q4,4.741642962719864,13.082417279542597,1.8092853664350281,74031,0
2010,Q1,0.6669388140544885,1.0688749897234184,3.972433251916417,87217,0
2017,Q3,0.48092310412035433,12.813870923309093,3.908267535742686,17781,0
2011,Q2,2.9566503927161913,11.724531681648157,4.764900340442491,42865,0
2021,Q4,9.32544589352451,1.552694205091965,2.002146588453342,11469,1
2017,Q2,5.232130549708749,1.611214881543328,0.02301717661742053,48167,0
2016,Q4,2.7178651608012916,1.5174571727631174,-3.3368829979091763,84738,0
2019,Q2,3.9916679451101955,0.1699888980673131,2.053805596474173,22928,0
2019,Q3,5.985951074046708,8.229514577918753,-2.084222832400693,79521,0
2011,Q3,6.529496581378423,14.600914371540648,-2.1705243196266877,42599,0
2015,Q1,1.5391950978290503,6.580270543496903,-2.617122235519319,19775,0
2015,Q1,9.77031676545176,8.111362528310346,3.7512205735145017,69504,0
2012,Q4,5.447722269827889,14.519546951549334,3.679644466821582,78918,0
2020,Q3,1.356883177922793,3.8277334316134604,1.3097044487005816,73687,1
2011,Q2,8.936352533461337,12.877053788973944,-0.27019018629264124,29804,0
2021,Q2,0.746384310794288,8.195857008176041,1.7211446009879907,35259,1
2010,Q2,9.077354331775126,8.542147719945161,1.0722945029839073,89284,0
2015,Q1,9.965656562889825,5.147607858109254,-0.8426575167661268,88227,0
2021,Q2,7.004317991565038,8.423765414503622,-1.2036913251436565,46560,1
2014,Q1,7.7044722107398975,1.0971376421742591,-1.172056918546498,30256,0
2020,Q1,3.3730283646748638,11.469653589211683,0.8913340315603824,9125,0
2018,Q4,9.415768527339338,4.270316423164075,1.4766935612082586,7370,0
2010,Q2,5.297139661083676,13.314124942409325,-0.48258246484557965,7838,0
2016,Q2,7.323884465975548,5.517760419111877,4.686914502130431,60429,0
2014,Q3,9.241077159112795,2.1423616573032387,-4.16154281995519,6134,0
2014,Q4,9.751799759755084,10.438223615527274,-1.52952974046223,46199,0
2011,Q3,8.332043565966744,2.4686721707025425,-0.8092531687455908,80092,0
2020,Q4,3.0301750698203,11.305207733144856,-4.830786565350569,36822,1
2012,Q2,9.665475165520824,14.521683546091747,-1.3504281233177484,23113,0
2016,Q1,6.281195312435718,11.693293031928926,-2.2629008282715746,66594,0
2015,Q1,9.306424763519598,0.33673872646987013,0.06036270227480767,5669,0
2021,Q1,6.761050258143518,8.99828682079162,-1.6358945281673076,52427,1
2011,Q1,3.072389618477205,10.431160064545864,2.261821349464612,84617,0
2015,Q1,3.7002452414281595,12.381874886944278,0.09932495407648467,15938,0
2011,Q3,5.504717771029405,0.8400346340850023,-3.702377665037356,8717,0
2011,Q4,7.90014841559882,7.201617419284295,2.5006132414434727,80818,0
2011,Q2,3.1798255134033493,8.030563089575915,-4.007711039173234,50659,0
2020,Q3,5.79731166134192,2.5368729396626706,3.3904916807935734,67575,1
2012,Q4,3.4562499357640153,4.836747145659745,4.314221940862193,82737,0
2011,Q1,8.157694046351072,6.603325893842477,-1.7755470981514607,19289,0
2013,Q4,4.667280937679505,12.498145319367023,4.261426332629309,27406,0
2018,Q4,0.7672282685288523,13.941113491053104,2.930081591225383,15873,0
2015,Q1,1.6605252148153637,9.426342433765093,4.2243561100377,85048,0
2010,Q1,0.6110466761963229,5.924177790321932,1.6627013692084773,26461,0
2017,Q1,4.993029460143252,3.8104652669847896,-2.6435596057857813,23710,0
2021,Q2,1.0633729734822717,14.732027766542256,3.945232369109725,88488,1
2016,Q1,1.141399693096321,14.745299971145377,-3.1573492382925625,16448,0
2019,Q2,9.410482600383771,13.874654223525521,-2.8693944898246446,18198,0
2012,Q1,8.726550721760555,11.785037248167288,-2.289370098596363,76158,0
2010,Q2,4.52086596811366,4.886693156184274,-1.9575368851341537,70938,0
2014,Q4,9.858053208502058,12.255007252464459,0.14479642131030612,53799,0
2022,Q3,0.001865281706631139,6.131895259067589,2.1345736043404404,37961,0
2013,Q4,6.139794562733938,4.901596472325678,4.262081744006837,46007,0
2019,Q4,6.164281773718701,11.172980376994193,-4.115624126644976,68470,0
2017,Q1,4.574430558698882,1.1948089143063434,4.543693622282358,55256,0
2010,Q2,3.9694797293429285,0.7284408494349254,4.2132296709681345,23739,0
2019,Q3,4.553831354806076,6.719305457717784,-4.46000707818961,87054,0
2010,Q1,4.149604360796805,6.684582012332428,-1.396788623084373,61186,0
2021,Q1,7.304924774822994,13.434662295957525,3.131433902993365,29547,1
2013,Q1,1.3535543497328406,1.8922964443172519,1.115765454794011,88823,0
2017,Q4,1.9763922059113015,1.8492589117861917,2.7909394338177043,54431,0
2014,Q2,1.805182283924236,2.2117890071235173,2.1903333878988747,28476,0
2011,Q2,2.6247058512126453,0.4460439194190391,-0.03229886872836474,81411,0
2015,Q3,5.252584187815833,1.0759760672236256,-4.587819540483005,13686,0
2014,Q2,1.1120874733821873,9.898048002435585,0.8426820206450101,20536,0
2011,Q2,8.681692953265042,6.473764936762638,-4.51433346940704,37062,0
2022,Q1,2.973615313084723,11.454046006320205,1.0372671753513085,51216,0
2020,Q1,1.6253798746870785,14.888965778724904,3.004108624936782,28041,0
2020,Q4,6.756213095982433,9.88552021648502,0.8499174870191863,34653,1
2020,Q1,0.3808630059931928,0.756833559301856,4.970218045616971,24673,0
2012,Q1,6.199685648741642,1.5684429713151227,-0.44133499819566957,13367,0
2018,Q1,6.981984306764998,13.215061272220618,2.4882746360398746,22629,0
2016,Q1,2.149165313867192,7.912439168373923,1.6721329174190744,75190,0
2016,Q4,0.41964073443634287,12.3725573909361,4.91431691558088,28063,0
2020,Q1,3.6364535891944962,12.849185043373891,2.132190050771051,22322,0
2015,Q3,0.9859423024193648,13.915118122492789,-3.359692685406106,87546,0
2017,Q3,1.1647784967333707,14.247438082295487,4.555177064172408,15693,0
2013,Q3,2.542612314448646,8.322386947549592,1.6777722644576132,12241,0
2017,Q3,2.954679246267593,5.115302583840508,-4.406617691936101,32778,0
2013,Q1,5.299703410214206,14.427973115219979,1.575683057846124,15651,0
2017,Q3,6.783918855030131,8.211096090018378,3.8311940667477504,28966,0
2018,Q1,5.927709408701848,0.9637908443191656,0.7704186199002505,12275,0
2012,Q4,1.483603372895168,9.641648250897974,-1.4598036196798878,48606,0
2012,Q3,1.7208603245262644,8.815271255925161,3.209096340706161,4658,0
2020,Q2,8.787692497929145,13.43689309342059,2.8251200820582945,75468,1
2022,Q3,5.5835231506411365,9.797807837367188,0.44182154231300785,17248,0
2011,Q3,8.69937832897689,5.2357863669232705,-3.4563823010409966,27437,0
2022,Q1,3.7154651131987437,14.493385885587307,-2.4901351447681863,42727,0
2019,Q3,6.144000074313238,12.024292289730504,2.3848397218610575,21201,0
2012,Q2,5.2366341605461075,9.456264275720315,3.060821653949276,44150,0
2012,Q1,3.191234898204626,4.393878051046843,-2.207347219590102,17999,0
2014,Q1,4.6991537203359535,5.6031044447144325,-1.3201492281321334,9376,0
2014,Q4,5.02490876826932,10.04954886144985,-4.223681147502049,54673,0
2011,Q4,2.007709747566786,1.0797122769498257,2.1346194836649977,6476,0
2021,Q3,3.150103723767316,3.8502088747539522,-4.964224553999687,72902,1
2019,Q4,7.914097505069756,10.70851400094897,-4.534584787809319,80994,0
2022,Q4,9.157882394541272,7.2002776476693136,-4.956559322159101,65878,0
2015,Q4,3.5979409354529945,6.035903472216452,1.4531958333761672,23615,0
2014,Q1,3.0697228220901818,2.2718643360062174,-0.8261287229945342,14164,0
2015,Q1,1.9519716457188252,6.6277355171659895,-2.0245323865666975,42316,0
2010,Q1,6.784911686505812,11.560379561403508,4.127010103571104,71560,0
2014,Q4,3.230997016663373,3.960192691078395,-3.0719720532339334,32559,0
2018,Q1,9.877495390991886,0.08097813275516119,-1.1063198961859944,65968,0
2021,Q4,3.2568480206395325,10.027573517264742,4.403118009277517,69800,1
2019,Q1,3.9413604678262812,14.589399066488289,-0.7289343716295758,12047,0
2011,Q1,6.033341962120348,9.102398453828743,0.5469368564705777,47985,0
2010,Q2,8.01684293191305,1.7988278839069523,-4.196631334305124,75123,0
2019,Q3,4.695186653456337,4.810996385170096,2.901663868934623,9577,0
2022,Q4,4.226560337889583,13.01462422080335,-0.7724122291176183,86171,0
2020,Q2,9.956378335948083,3.4885211138524284,3.005151245984834,6870,1
2018,Q1,0.10493641139944443,9.11543855246412,-2.462023574440079,37094,0
2019,Q4,8.950652888512458,6.040068123809967,-0.7752124943858991,58329,0
2018,Q1,1.4914082593973743,3.1176558212947354,2.865489363650103,12217,0
2018,Q3,7.859252762089134,12.201103403470196,4.738777670436397,86138,0
2015,Q2,6.1793155984629795,11.142469146985354,-4.4037447561273115,69141,0
2017,Q3,3.4184728549809207,9.92386598938898,3.1245617741890435,25343,0
2020,Q2,8.738749555210184,3.545048854031268,-1.9931093237288975,53822,1
2022,Q1,0.12907227980991975,1.4678550407467506,0.5074328089107212,16003,0
2010,Q3,2.2669065207492367,8.642389947389493,-2.0990773504925206,62538,0
2019,Q3,5.66892796249536,8.3051675030915,1.1344547256799018,35089,0
2013,Q1,3.51542260049698,2.825775140023095,-1.4619716935602445,56595,0
2010,Q3,6.103774953183276,0.8437004147275873,-1.6638510902231851,86197,0
2017,Q4,0.24110193408666825,1.2106268129097897,-4.620616870640645,85318,0
2010,Q2,1.1645893048171252,14.891564797691007,-3.530395940961885,33029,0
2012,Q2,1.2709624021843924,11.753758421143255,4.170781988654788,82023,0
2022,Q2,1.8928364591600944,13.829812139477589,4.982774288732463,54324,0
2013,Q4,4.593314408005428,2.92582083354545,2.805205758696064,54962,0
2017,Q2,7.521286995435712,14.408528044851526,-2.131873752265132,42042,0
2015,Q1,9.055388379289012,2.1398152720974313,-0.9755486155640742,79380,0
2019,Q3,8.353725302842461,7.636227428497067,2.395034549060827,87859,0
2021,Q4,1.9688787177568357,12.44543526625596,4.685135568831981,48957,1
2016,Q2,4.4115055223063235,5.247050317673691,-0.44528829270632375,85864,0
2017,Q1,1.99411597758535,6.372427997653507,3.2952241528837476,46739,0
2011,Q3,2.6447181666719075,1.9227766544864677,4.75068922598717,41733,0
2022,Q3,5.035469815118861,1.8438281999845914,3.734731710560043,48389,0
2019,Q4,0.6810902472352254,9.293523371679894,-2.728502532286731,32715,0
2020,Q4,2.181743295932732,10.13298552930085,-4.919681361243771,42116,1
2017,Q4,9.353781613071172,11.6599877112329,-0.07918294611584908,59922,0
2012,Q1,4.66116292658489,8.350230790226302,0.313608316952668,59251,0
2016,Q1,4.453865259778722,9.686389383919588,-2.9874963544883038,64794,0
2012,Q4,0.145671547512789,0.20275907549580086,-2.1532560805318237,20580,0
2016,Q2,2.4739974705834578,2.432560907057821,2.6515316084854685,3823,0
2020,Q3,8.662924359821814,14.77372149025357,-0.29652741286866213,10084,1
2021,Q3,1.6462842825866875,1.1399025947374768,-1.8264591639974337,80991,1
2022,Q1,4.151249395347211,10.181823333903674,1.2262602736191939,13607,0
2011,Q3,0.14330905867001253,2.6412394954757437,1.5275975597612534,85455,0
2019,Q2,4.783354816705558,10.750778786514628,2.693957768408022,87930,0
2015,Q3,0.21021106726217154,10.5898560444299,-3.4329070423708083,79355,0
2012,Q1,8.196095530657999,3.5129858968213528,2.415172523269903,14969,0
2012,Q1,8.248537674871036,4.044515988288063,0.9942839211041852,66059,0
2018,Q2,7.877421883023699,9.821560704031324,-4.424281346972029,20333,0
2016,Q2,2.8336406889111823,5.851290581703204,2.7744562825341115,80236,0
2014,Q3,8.37237218221818,2.918219545498669,-1.1691971866681494,39668,0
2021,Q3,5.429981326052693,10.975193981812227,-1.6961906567036245,14945,1
2019,Q1,3.7380810886700244,2.3122128650450122,-0.519248484183656,49526,0
2016,Q2,6.25329959704233,12.8346549621742,-1.5382492269387091,50717,0
2018,Q2,0.12341046060374006,7.720042860777413,-1.6171440779009094,62426,0
2010,Q2,1.4296087760075216,1.5855090581895104,3.0807766770062557,87166,0
2016,Q3,7.422935381702628,10.411085002964766,-3.7549474563430776,81349,0
2015,Q2,2.4416160871615302,7.787445593618107,4.706000678574586,7601,0
2019,Q1,5.980091173287496,4.4708635769221425,0.5493164437434324,15930,0
2021,Q1,3.8510260282302964,6.338090703357823,-3.170760015786871,7333,1
2018,Q3,8.548057787992615,4.475066153812481,-3.687845170683135,73935,0
2010,Q4,9.524153059966435,3.9453875361417605,0.9150953213498259,20839,0
2022,Q3,8.835647283701904,2.4541263126556827,1.3299944384692797,54337,0
2013,Q4,2.7061999469359668,5.441506997062138,-4.469742289701893,43204,0
2018,Q2,1.9416286904608226,3.764808094741061,-2.569980858712142,23195,0
2013,Q3,4.74434893620735,10.251517305808756,2.9546192122146735,30848,0
2019,Q1,0.07334150836180275,10.258151117449595,-4.5037537225647455,43854,0
2012,Q2,0.25809392863181735,7.527603638334576,3.5508866390603604,53998,0
2018,Q1,5.5329063962300005,11.669167912054816,1.581624765263335,70390,0
2022,Q2,5.204494041652859,12.620095785090722,-0.6557674063679517,34558,0
2011,Q3,9.945819890352599,8.696496861514097,-1.5356715102908414,5985,0
2013,Q4,2.018418353637581,9.284027441451506,-4.80751036151106,64794,0
2015,Q2,2.581039291604684,4.243288646795477,3.2521494575184313,46585,0
2011,Q4,1.135406423262867,13.423038010582797,-3.5727814603146193,87814,0
2017,Q2,9.175430096537447,0.3630906663379474,-1.9045800813791192,43264,0
2017,Q1,7.778112444584507,5.229037041642685,0.6910698036280385,36326,0
2010,Q1,8.223391114568475,10.82700632324784,-2.5400739992874577,87816,0
2021,Q2,9.027637879645088,1.2013426450674185,-0.02859536247798644,62261,1
2012,Q4,5.248999867258383,2.7475429114243894,3.093428287387024,37022,0
2019,Q3,4.511931914507237,8.839285917942767,-0.29462065209725186,18667,0
2018,Q3,3.303914736656165,8.39990507195337,4.489773441195959,21065,0
2014,Q1,5.892146143478555,11.083924441964324,3.4750062037634173,13006,0
2015,Q3,4.542783967898226,12.189189586322577,-1.669607646366058,74819,0
2013,Q1,4.515655866055751,1.928693677675037,-1.0003787541606224,48076,0
2019,Q3,9.369278637311389,0.27571484662863077,-0.7667327297747288,71861,0
2011,Q2,9.840315142791301,10.344577794883591,1.2617945292451473,53393,0
2020,Q1,7.964843893295807,4.520876936495388,-2.132042708114602,6143,0
2017,Q1,7.567580902469283,9.389758708769303,4.692491388225086,60505,0
2020,Q2,6.805581617791015,2.2581688209333706,1.0868422060350094,15417,1
2022,Q1,1.6607485233351371,7.035600699989443,-1.0059834125886646,34300,0
2015,Q3,0.5910582087565452,7.566371190951553,1.4500981549156737,31896,0
2014,Q3,6.907263151132631,8.776167245598241,-1.0459498947029235,53629,0
2018,Q1,7.28786222256576,7.697550244958466,3.177956809794189,30606,0
2010,Q3,0.46972991098139794,7.435361553430708,0.6784096055172126,42916,0
2014,Q4,9.28051750228848,4.991012309757833,-4.58029496593933,64330,0
2015,Q1,0.9114063944467754,1.0677035447712935,-3.2324313257653925,10551,0
2014,Q2,2.859005337712024,1.3428029519526348,3.649939730295346,59422,0
2015,Q4,6.723898127987045,6.506674116107305,0.6289982635678992,70782,0
2015,Q1,1.6987259440447633,5.3368969173148955,4.503434765139051,68391,0
2016,Q2,0.5541588844224443,7.742022070117467,-4.275776871393152,66411,0
2013,Q3,3.311464891641498,4.572572538844004,-2.047393699140261,76185,0
2020,Q2,7.659715748551791,10.318651371829866,-3.064566267604274,3888,1
2017,Q4,4.136786789852604,12.959322330142658,0.5384029222873625,60135,0
2016,Q3,6.529729219079393,4.482947831803015,-1.1720716892009064,32424,0
2018,Q1,5.796190972281367,2.894760119085429,-3.4272646592360676,44559,0
2016,Q3,0.2221848202558041,1.7427086138113368,1.4275191395954687,14075,0
2012,Q1,9.885399870457066,9.243810608562187,0.36298365797186527,25699,0
2012,Q1,0.41428088819387754,6.657839867108541,-2.2526374870369903,50972,0
2017,Q2,9.67802737648485,2.8202357579443342,-0.20228642217622195,12950,0
2014,Q2,5.498641783643982,9.79705099937783,2.4573831504118946,8413,0
2013,Q2,9.631590270650666,2.227247745079266,-2.9472832544934144,42305,0
2017,Q4,1.1475359941383545,8.314510587719289,-2.070942532982709,6569,0
2015,Q4,4.904085191855132,7.90722572437897,-1.5388901290588484,69778,0
2011,Q2,1.6950409186605864,11.01341701779125,2.467264372010316,33085,0
2013,Q4,0.5097487702244241,0.8266445991100013,3.4692259955090705,79023,0
2021,Q3,6.175291150623115,13.318093977769955,-1.2361150355838912,86845,1
2020,Q3,2.0778342096169142,10.544875892202292,-2.0337913816608175,39163,1
2013,Q4,5.87697018287546,3.2418899752314334,3.8944675835167715,52592,0
2015,Q4,1.1236448194898563,2.751080229146095,4.993649321926787,60333,0
2015,Q3,3.3198647143270277,6.474903212156751,1.7035363966179906,11039,0
2010,Q1,7.816325580532472,12.263479943168955,4.899806149891807,11198,0
2017,Q3,4.370515218421876,12.644249897086606,1.5996627780191002,37354,0
2015,Q3,6.277454148973364,7.806841382090745,2.3346027200782498,6824,0
2012,Q4,6.47457940745546,12.912162940301062,-1.1134399845648635,53420,0
2018,Q3,8.437550439872936,0.08165563787535857,-0.6703245300094647,6436,0
2011,Q4,3.249227944066413,0.5276194729739492,-3.5586433601060485,43857,0
2020,Q4,6.872955625825176,13.677323904551141,3.2275001476512326,19057,1
2017,Q2,9.616158070461656,11.629978948288741,4.310590308872001,4310,0
2019,Q3,7.302433343578681,6.760590873755785,1.2343813369411203,78355,0
2012,Q1,4.8987047671774455,11.304151972169807,-1.5635269155460154,81993,0
2022,Q2,6.307174444919292,14.334591925851324,-3.4598367462563373,69013,0
2021,Q4,7.396828977631081,11.581342858219276,-2.3484377029468506,63022,1
2014,Q4,6.122757656938724,12.63557000727483,-2.445895791481567,11906,0
2015,Q1,0.16675813489839153,11.409098720850926,1.1352788416357305,12868,0
2019,Q4,1.9477349768722585,2.523166386503124,4.450374653636045,21546,0
2015,Q3,8.10468217215466,12.503611644686051,-4.517281130420185,75855,0
2013,Q2,2.7265064731248465,2.9266323003631505,-4.9897770040555205,36149,0
2012,Q4,7.315621195611339,13.389169920662205,1.0018194431432557,70381,0
2013,Q4,3.721202152416987,6.879748471216139,-2.1593953792028477,26684,0
2010,Q1,5.2188432815794314,10.154651284665427,3.8054834233895694,32858,0
2013,Q3,0.679732998194037,7.458612718209652,-1.7274969209418298,48330,0
2010,Q4,1.8122556104970955,1.4098639412490304,-2.1026239947111067,62204,0
2021,Q1,9.571969635192346,4.360834614309976,-2.3048937878170275,28293,1
2010,Q4,8.90138053446914,14.755977809955091,-3.551471727317559,59869,0
2019,Q1,6.522751108990502,14.41072127504726,0.8153047427711062,7629,0
2015,Q1,4.5964459738573735,4.807303464833209,-3.3178639766579,8704,0
2014,Q3,6.757612928952238,14.944452063678387,-0.7536884020970911,4776,0
2020,Q4,6.18610289093939,12.683267932453495,-0.3902794774435119,60255,1
2013,Q3,5.685522556046121,9.16439249148382,-4.795079531220256,51281,0
2022,Q1,0.5917707186354182,0.6018693039151424,-4.8319272017885755,34236,0
2020,Q2,6.328026106615069,13.521702443075693,0.20212688756829245,69780,1
2012,Q4,7.689200445711684,8.361439188964797,1.960347322291323,4333,0
2010,Q2,9.940816546455755,13.027142268041544,4.421424822804047,72205,0
2015,Q4,0.11078552594309676,12.516436798586135,-3.208807158430449,86120,0
2011,Q3,7.3017345331067665,12.495093228016291,-3.9674119056391746,53946,0
2017,Q3,5.717893159359805,10.472607910723577,-4.479120930728491,58333,0
2019,Q3,4.340521760809567,4.371227080140729,-0.6395841708704975,30277,0
2014,Q3,1.2757017457137088,5.042403866167798,1.2314736733595684,53606,0
2016,Q3,4.090851486348762,4.627038188740295,3.4055335675126415,4933,0
2019,Q2,3.543771829861353,0.30068999298847043,1.8264488229313134,36514,0
2021,Q3,3.028298889787422,8.738533638222169,-2.9163921092514267,65958,1
2011,Q1,7.308796233222077,10.482505056690492,-0.3822963360372098,9827,0
2022,Q1,7.007255212842638,12.807989902878052,4.103463463086554,33844,0
2017,Q2,5.890200909809115,2.1024815007409554,-1.7325893752262878,3792,0
2011,Q4,9.386648132933722,8.162747234652027,-0.012696349080685287,42695,0
2013,Q1,3.4985438418085444,0.1201221101067429,4.585653346436967,86187,0
2010,Q4,2.4380193771017957,1.4264047156609423,2.347080055736976,45510,0
2014,Q2,6.5590331309839955,0.8131761630898959,2.4774038564169203,42137,0
2018,Q4,1.9881406093740295,10.882170510232305,-2.476659955867724,87610,0
2010,Q4,3.150105071834246,1.2158934581640475,-0.853018816948719,76410,0
2018,Q4,2.2460244007488486,10.74679472338185,-4.176578369032783,85212,0
